Time,Latitude,Longitude,Depth,Magnitude,Magnitude_type
2013-01-25T13:18:16.000000Z,40.166,29.987,9.3,2.1,ML
2013-01-25T18:45:38.000000Z,40.7588,30.1223,11.1,1.8,ML
2013-01-26T17:56:58.000000Z,40.7562,30.1413,6.6,1.3,ML
2013-01-27T17:25:34.000000Z,40.16,29.9997,11.9,1.2,ML
2013-01-28T06:49:27.000000Z,40.3623,30.1003,4.7,1.4,ML
2013-01-28T09:22:04.000000Z,40.374,30.1622,8.2,1.7,ML
2013-01-28T09:52:23.000000Z,40.1558,29.9857,7.5,2.2,ML
2013-01-29T12:40:33.000000Z,40.4043,29.971,6.5,1.5,ML
2013-01-29T15:24:15.000000Z,40.712,30.777,14.0,1.2,ML
2013-01-30T06:53:36.000000Z,40.6805,30.6097,5.7,1.3,ML
2013-01-31T08:36:26.000000Z,40.1298,29.9997,2.5,2.1,ML
